febuary

slime
0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0
0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0

parasite
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0
0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0

big parasite
0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0
0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0
0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1
0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1
1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	0
0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0
0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0
0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0
0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0
0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0
0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1



June

Hopper
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
0	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0
0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0
0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0
0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0
0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0
0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0
0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

Locust
0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0
0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0
0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0
0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0
0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0
0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0
0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0
0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0
0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0

infected plant
0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1
0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	0
0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1
0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1
0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0
0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0
0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0



August

chemical barrel
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0
0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0
0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0
0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	0
0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0
0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0
0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0

fire spirit
0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0
0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0
0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0
0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

fire nymph
0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0
0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0
0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0
0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0
0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0
0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0
0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0




october

earth God
0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0
0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0
0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0
0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0
0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	0
0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0
0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	0
0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0
0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0
1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1
1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1

fire God
0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0
0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0
0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0
0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0
0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0
0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0
0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

Tree God
0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0
0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0
0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0
0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0
0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0
0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0
0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	0
0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0
0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0
0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0
0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0
0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0



december

guardian 1
0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0
0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	0
0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0
0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0
0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0
0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0
0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0
0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0
0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0
0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0

guardian 2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0
0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0
1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0
0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0
0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0
0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0
0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0
0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0
0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0
0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0
0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0
